id_barrio;barrio;origen
48845;VILLA ELENA (SECTOR CLINICA CONF);cobro
48846;EL PRADO (SECTOR CLINICA CONF);cobro
48847;LA ISLETA;cobro
48849;URBANIZACION NUEVA CARTAGO;cobro
48848;VILLA CAROLINA (VIA BATALLON);cobro
48851;JUAN B 23;cobro
48850;EL SAMAN;cobro
48854;CIUDADELA LA PAZ;cobro
48857;EL POBLADO (CARTAGO);cobro
48856;EMAUS;cobro
48853;COOPERATIVO;cobro
48855;RINCON DE LA LOMA;cobro
48852;ROSALES;cobro
48860;LA CASTELLANA;cobro
48866;ANTONIO NARIÑO;cobro
48865;LA LIBERTAD;cobro
48867;MARISCAL;cobro
48869;CUCHARA LARGA;cobro
48868;VILLA VIVIANA;cobro
46220;GILBERTO PELAEZ;cobro
48870;LA ARBOLEDA;cobro
48876;LAURELES;cobro
48874;SANTA MARIA REAL;cobro
48873;URBANIZACION LOS CHIMINANGOS;cobro
48877;LA ARENERA;cobro
48879;CAROLINA (CIPRES);cobro
48880;SANTA ISABEL (CARTAGO);cobro
46558;BELLAVISTA;cobro
46419;LOS ALPEZ;cobro
46324;ALFONSO LOPEZ;cobro
46331;BOLÍVAR;cobro
46336;CAMELO;cobro
46316;CIUDADELA FLORIDA DEL RIO;cobro
46333;COLINAS DEL ROSARIO;cobro
46506;EL PARAISO;cobro
46340;EL TRIUNFO;cobro
46353;EL VERGEL;cobro
46492;EL VERGEL SANTA RORA;cobro
46321;FERMIN LOPEZ;cobro
46348;GUAYACANES;cobro
46318;JARDIN DE LA HERMOSA;cobro
46361;LA ESTACIÓN;cobro
46347;LA FLORA;cobro
46305;LA HERMOSA I;cobro
46309;LA HERMOSA III;cobro
46310;LA HERMOSA IV;cobro
46311;LA HERMOSA V;cobro
46312;LA HERMOSA VI;cobro
46308;LA HERMOSA VIII;cobro
46555;LA SAMARIA;cobro
46385;LA UNIÓN ( );cobro
46323;LINARES;cobro
46342;LOS ANDES;cobro
46314;LOS ANGELES;cobro
46313;LOS CORALES;cobro
46346;LOS PINOS;cobro
48607;LOS PORTALES;cobro
46315;LOS PORTALES DE LA VILLA;cobro
46334;LOS SAUCES;cobro
46352;MANANTIAL;cobro
46355;MONSERRATE;cobro
46330;OSANAR SANTA RODA;cobro
46329;PARAÍSO;cobro
46317;PORTAL DE LA HERMOSA;cobro
46512;PORTAL DE LAS ARAUCARIAS;cobro
46328;PRIMAVERA;cobro
46335;SAN LUIS GONZAGA;cobro
46350;SAN VICENTE;cobro
46478;SANTA ANA;cobro
35160;SANTA ROSA;cobro
46341;TERESA DE CALCUTA;cobro
46327;VERACRUZ;cobro
46339;VETANEA;cobro
46320;VILLA DIANA;cobro
46416;VILLA NORA;cobro
46547;VILLA ORUMA;cobro
46343;CARMELO;cobro
46332;CENTRO;cobro
46319;LAURELES LA HERMOSA;cobro
46306;LA HERMOSA II;cobro
12288;NIQUIA (GUAYACANES DE TERRANOVA);cobro
12204;PALMAR DEL VIENTO;cobro
48723;GIRARDOTA EL LLANO;cobro
48724;GIRARDOTA VEREDA JUAN COJO;cobro
48726;NAVARRA (COPACABANA);cobro
13316;NEW YORK ABAJO;cobro
25859;GIRASOL (URBANIZACION);cobro
25945;VILLA FATIMA;cobro
25865;VILLA INES;cobro
26382;LOS ANDES;cobro
26561;MIRADOR;cobro
26367;TOSCANA;cobro
26501;TRE ESQUINAS;cobro
26342;MANGUALA;cobro
26418;PORTAL DE LAS FLORES;cobro
12749;CAPRI;cobro
13576;CONTADOR;cobro
13545;GAITAN CORTES NORTE;cobro
13582;JULIO FLORES;cobro
13510;PRIMAVERA NORTE;cobro
13426;SAN JOSE NORTE;cobro
48766;LAS MERCEDES SUBA;cobro
26454;RECREO;cobro
26424;RODEO - NO USAR;cobro
12592;CAREPA;cobro
26457;URB SANCIBAR;cobro
26048;JARDIN BAJO;cobro
25813;MUTUALIDAD;cobro
25816;TEJADOS;cobro
48661;TAT Z2;cobro
48663;TAT Z4;cobro
25787;CERROS DE CAÑAVERAL;cobro
26108;HACIENDA LOS TRINITARIOS;cobro
48769;COBRO DIGITAL;cobro
13335;EL AGUA;cobro
13433;LA MAGDALENA;cobro
46202;SANTA FE DEL TINTAL;cobro
13379;ABRAHAN LINCON FONT;cobro
13567;CASANDRA FONT;cobro
13400;EL TRIUNFO FONT;cobro
13340;ESTANCIA FONT;cobro
13345;FERICO FONT;cobro
13396;FONT HB;cobro
13399;INTERNACIONAL FONT;cobro
13355;LA ISLA FONT;cobro
13364;LA LORENA FONT;cobro
13348;LA SOLEDAD FONT;cobro
13401;LANDERO FONT;cobro
13388;NOGAL FONT;cobro
13375;PARAISO FONT;cobro
13333;SABANA GRANDE FONT;cobro
13381;SAN SEBASTIAN FONT;cobro
13380;SAN VICENTE FONT;cobro
13373;SANTIAGO FONT;cobro
13397;TRIANGULO FONT;cobro
13369;ZATURNO FONT;cobro
13362;LA PERLA FONT;cobro
13544;PUEBLO NUEVO;cobro
48735;CENTRO FONTIBON;cobro
48736;VILLEMAR FONTIBON;cobro
48671;BUENA VISTA;cobro
13276;DANUBIO;cobro
48668;POTOSI;cobro
48675;CHUNIZA;cobro
12871;AMARU BOSA;cobro
26255;MERCEDES SUR;cobro
48655;MATATIGRES;cobro
12864;ALFONSO LOPEZ;cobro
13481;SANTA MONICA ENGATIVA;cobro
13600;USATAMA;cobro
46215;MULTIF. VILLA ADRIANA ENGATIVA;cobro
12834;VILLA ADRIANA ENGATIVA;cobro
13285;LA FONTANA ENGATIVA;cobro
13453;LA MARCELA ENGATIVA;cobro
13518;PROVIVIENDA ENGATIVA;cobro
46204;ALFEREZ REAL ENGATIVA;cobro
13422;ASAFRAN VILLA LUZ ENGATIVA;cobro
13560;SALAZAR GOMEZ ENGATIVA;cobro
46214;URB. LOS LAURELES ENGATIVA;cobro
25923;PABLON;cobro
13543;CENTRO LA SOLEDAD;cobro
48669;EJE AMBIENTAL;cobro
13457;EL CAÑON;cobro
13471;EL CEDRO;cobro
13402;EL DESCANSO;cobro
13500;EL MIRADOR;cobro
13603;ENTRE RIOS;cobro
46210;LA LLANURA MANZANA P ENGATIVA;cobro
13484;MOLINOS DE VIENTO;cobro
46227;SIN ASIGNAR BOGOTA;cobro
46366;TUNDAMA;cobro
12808;BENJAMIN HERRERA;cobro
13591;CATEDRAL;cobro
46207;EL RINCÓN DE MANDALAY;cobro
13589;LA MERCED;cobro
46201;PRADOS DE CASTILLA;cobro
46213;SANTA ROSA DE CARVAJAL;cobro
48690;SAN LUIS;cobro
12998;SAUCEDAL ENGATIVA;cobro
48682;URBANIZACION ALTAMAR SUBA;cobro
48698;CORINTO DE SUBA;cobro
48701;TOSCANA SUBA;cobro
48738;SANTA CECILIA SUBA;cobro
48739;SUBA LISBOA;cobro
48737;VILLA CINDY SUBA;cobro
48742;MIRAMAR SUBA;cobro
48763;POTRERILLOS SUBA;cobro
48764;COMUNEROS SUBA;cobro
48767;MONARCAS SUBA;cobro
48765;PUERTA DEL SOL SUBA;cobro
48768;LA CAÑIZA SUBA;cobro
48770;ATENAS SUBA;cobro
34985;ALMENDROS (2500 LTS);cobro
46500;COMUNIDAD EL BOSQUE (2500 LTS);cobro
46527;EL BOSQUE (2500 LTS);cobro
35054;EL PARAISO (2500 LTS);cobro
46494;JOSE DOMINGO ESCOBAR 2500 LTS;cobro
46499;NEIRA MARQUEZ 2500 LTS;cobro
46078;SINAI 2500 LTS;cobro
35248;COMFAMILIAR CUBA;cobro
46486;CONJUNTO SALAMANCA (VIA CONDINA);cobro
35040;CORALINA (CUBA);cobro
35046;EDEN (CUBA);cobro
46481;EVENEZER (CUCHILLA);cobro
46522;JAIME PARDO LEAL (POR LA CUCHILLA);cobro
35077;JOSE MARIA C;cobro
45624;OLIMPIA (CUCHILLA);cobro
35265;SANTA CLARA DE LAS VILLAS (CUBA);cobro
35246;VILLA DEL ROCIO;cobro
46233;GUADACANAL - CUBA;cobro
35249;PUEBLITO CAFETERO (CUBA);cobro
35071;HEROES;cobro
46082;PUERTO ALEGRE;cobro
35010;CARLOS A BENAVIDEZ.;cobro
35115;NAVARRA;cobro
46521;NUEVA COLOMBIA ( POR LA CUCHILLA);cobro
46504;URBANIZACIÓN ALFA (GAMA);cobro
46525;URBANIZACION NARANJAL (CUBA);cobro
35116;OLIMPICO (GAMA);cobro
46503;PORTALES DE BIRMANIA (CUBA);cobro
35184;BULEVAR (CUBA);cobro
45033;CODELMAR EPT 2 (CUBA);cobro
35051;EL EDEN;cobro
35063;GIRASOLES (CUBA);cobro
35255;PARAISO;cobro
35181;BOSQUES STA MONICA - CUBA;cobro
35056;EL PLUMON;cobro
35029;CISNES;cobro
35042;CRISTALES (CUBA);cobro
46542;LENINGRADO (ETP 2);cobro
45622;5 DE OCTUBRE (CUBA);cobro
35069;HABANA;cobro
35105;LOS PINOS CUBA;cobro
45294;QUINTAS DE LA ACUARELA (CUBA);cobro
45167;TERRANOVA PEREIRA;cobro
35022;CARLOS A BEMAVIDEZ;cobro
35257;CONSOTA 2500 LOTES;cobro
34962;HEROES (2500 LTS);cobro
34963;INDEPENDIENTES;cobro
46484;LA CAMPIÑA (2500 LTS);cobro
34974;LOTES 2500;cobro
35108;METROPOLITANO 2500 LTS;cobro
46524;VILLA DE LEIVA CUBA;cobro
46496;VILLA KENEDY 2500 LTS;cobro
34961;LA HABANA (CUBA);cobro
46549;VILLA HELENA (CUBA);cobro
35174;URIBE;cobro
35073;INDEPENDIENTES (2500 LTS);cobro
46493;BATARA CUBA;cobro
34965;LA HACIENDA;cobro
35232;LENINGRADO (ETP 1);cobro
35111;MONTELIBANO;cobro
35168;TINAJAS (CUBA);cobro
34978;ACUARIO (CUBA);cobro
34980;ALAMEDA (CUBA);cobro
34954;ALBANIA (2500 LTS);cobro
45283;CUCHILLA DE LOS CASTROS;cobro
35044;DEPARTAMENTO;cobro
35065;GUADALUPE (CUBA);cobro
35267;GUAYACANES CUBA;cobro
35225;HACIENDA (CUBA);cobro
35250;INDEPENDENCIA (CUBA);cobro
34958;LA CAMPIÑA;cobro
34964;LA FRANCIA;cobro
46534;PORTO ALEGRE (MONTELIBANO);cobro
35203;VILLA LIGIA (CUCHULLA);cobro
35002;BELMONTE;cobro
35005;BIRMANIA;cobro
35039;CORALES;cobro
35060;GAMA (CUBA);cobro
35126;PERLA DEL SUR (CUBA);cobro
35200;SAN MARCOS (CUBA);cobro
35157;SANTA JUANA DE LAS VILLAS (CUBA);cobro
46528;VIA CONDINA;cobro
35201;VILLA NAVARRA (CUCHILLA);cobro
35048;EL CARDAL (CUBA);cobro
35043;CUBA CENTRO;cobro
46072;CUBA.;cobro
35147;SAN FERNANDO;cobro
34990;ATENAS (CUBA);cobro
35001;BELLO HORIZONTE (CUBA);cobro
35033;CODELMAR (CUBA);cobro
46061;PUERTA DE ALCALA;cobro
35083;LA FLORESTA (CUBA);cobro
35086;LA ISLA;cobro
35098;LAURELES;cobro
46543;LENINGRADO (ETP 3);cobro
35253;ORMAZA CUBA;cobro
35139;RAFAEL URIBE (CUBA);cobro
35162;LOS SAUCES (CUBA);cobro
35146;SAN FELIPE (SAUCES);cobro
35258;VILLA DEL BOSQUE (SAUCES CUBA);cobro
35218;VILLA ELIZA (SAUCES CUBA);cobro
34977;ACUARELA (CUBA);cobro
35097;LAS MERCEDES;cobro
46491;PORTAL DE LAS MERCEDES;cobro
45615;LOS NOGALES;cobro
46544;VILLA LA PAZ (CUBA);cobro
34975;30 DE AGOSTO CUBA;cobro
34983;ALEJANDRIA (CUCHILLA);cobro
46054;ALTA VISTA (CUBA);cobro
35020;CAÑAVERAL;cobro
35023;CARLOS ALBERTO BENAVIDEZ (2500 LTS);cobro
45289;EL OSO (CUBA);cobro
35062;GIBRALTAR;cobro
35068;GUAYACANES;cobro
35084;LA FRANCIA (2500 LTS);cobro
35095;LA VILLA (CUBA);cobro
35099;LIBERTADOR (2500 LTS);cobro
35100;LIBERTADORES (CUCHILLA);cobro
35148;SAN JOAQUIN;cobro
35155;SANTA FE 2500 LOTES;cobro
35167;TERRANOVA (CUBA);cobro
35169;TORRES DE SAN MATEO;cobro
45282;VILLA DEL SUR (CUCHILLA);cobro
46497;VILLA MARIA (2500 LTS);cobro
46498;VILLA ROCIÓ (2500 LTS);cobro
35081;LA DIVISA (CUBA);cobro
46552;BRISAS DEL CONSOTA (CUBA);cobro
34979;AGUAS CLARAS;cobro
35129;LA PLAYA;cobro
34959;DEPARTAMENTO (2500 LTS);cobro
35113;NARANJITOS;cobro
34968;PADRE VALENCIA;cobro
35121;PANORAMA;cobro
46501;QUINTAS DE PANORAMA 1;cobro
45620;VILLA CECILIA;cobro
35000;BELLA SARDI;cobro
46065;LA IDALIA;cobro
46482;MIRAFLOREZ CUBA;cobro
46520;PUEBLITO PAISA;cobro
35021;CARDAL;cobro
46550;ENTRE VERDE (HACIENDA CUBA);cobro
35154;SANTA CLARA (CUBA);cobro
35247;ALTA GRACIA (CUBA);cobro
35017;CAMPIN (BELMONTE);cobro
35018;CAMPIÑA;cobro
35032;CIUDADELA DEL CAFÉ;cobro
35037;CONSOTA;cobro
35199;MARGARITAS;cobro
35141;RINCON DE LOS ROBLES (BELMONTE);cobro
35261;URB. LA CAMPIÑA;cobro
35252;VILLA ALICIA;cobro
48810;VILLA DEL CARMEN;cobro
13569;VELODROMO SAN CRISTOBAL;cobro
26189;PORTAL DE LA HACIENDA ;cobro
46489;VEREDA EL TIGRE;cobro
35263;CERRITOS;cobro
35059;GALICIA;cobro
46191;BELMONTE BAJO (VIA CERRITOS);cobro
35122;PARQUE INDUSTRIAL;cobro
46232;SECTOR E PARQUE INDUSTRIAL;cobro
46060;LUIS ALBERTO DUQUE;cobro
35007;BOQUIA;cobro
35220;LLANO GRANDE;cobro
35221;MALAGA;cobro
46511;MIRADOR DE LLANO GRANDE;cobro
46182;SECTOR B PARQUE IND;cobro
46533;ALAMEDA DEL CAFÉ (PARQ INDUSTRIAL);cobro
35036;COMFAMILIAR  PARQUE INDUSTRIAL;cobro
46181;SECTOR A PARQUE IND;cobro
46183;SECTOR C PARQUE IND;cobro
46184;SECTOR D PARQUE IND;cobro
46185;SECTOR E PARQUE IND;cobro
35035;VEREDA COMBIA;cobro
46485;NUEVA COLOMBIA;cobro
35243;SANTA TERESITA;cobro
45657;CONJUNTO AGUAZUL D/DAS;cobro
35182;UR EL CARBONERO;cobro
45654;ROSALES D/DAS;cobro
35114;NARANJOS;cobro
35090;LA ROMELIA;cobro
45664;GALAXIA D/DAS;cobro
35268;GUAYACANES;cobro
45672;QUINTAS DE ARAGON D/DAS;cobro
35140;RINCON DE LA ESTACION;cobro
35239;BOHIO;cobro
35194;EL BOHIO;cobro
45670;EL CARBONERO D/DAS;cobro
45655;LAURELES D/DAS;cobro
45677;ALAMEDA;cobro
46071;LAS ACACIAS;cobro
35216;LOS PINOS DOS/DAS;cobro
46091;QUINTAS DEL BOSQUE D/DAS;cobro
46193;CAMPESTRE A;cobro
34960;GRACIELA;cobro
46517;LAS VEGAS DOS;cobro
45628;LOS CEREZOS;cobro
48772;EL ROSAL;cobro
48797;BOCA CANOA;cobro
48798;LA FLORESTA;cobro
48799;COLINAS DEL BOSQUE;cobro
48858;BOSQUES DE LA ACUARELA ETP 1 LOT 1;cobro
48859;BOSQUES DE LA ACUARELA ETP 1 LOT 2;cobro
48861;BOSQUES DE LA ACUARELA ETP 2;cobro
48862;BOSQUES DE LA ACUARELA ETP 3;cobro
48863;BOSQUES DE LA ACUARELA ETP 4;cobro
48780;(PORVENIR D/DAS;cobro
48774;ALTOS DE SANTA CLARA;cobro
35006;BOMBAY NUEVO;cobro
35238;BOSQUES DE LA ACUARELA;cobro
35009;BUENOS AIRES;cobro
35016;CAMPESTRE;cobro
46194;CAMPESTRE B;cobro
46197;CAMPESTRE C;cobro
46199;CAMPESTRE D;cobro
35254;GUADALUPE;cobro
35066;GUADUALES;cobro
35079;LA BADEA;cobro
35064;LA GRACIELA;cobro
35197;LA MACARENA;cobro
45277;LIMONAR;cobro
35104;LOS OLIVOS;cobro
35188;LOS REYES;cobro
35196;MARACAY;cobro
45680;MINUTO DE DIOS D/DAS;cobro
45285;PLAYA RICA;cobro
35256;POBLADO SANTA ISABEL;cobro
35185;PRIMAVERA;cobro
35206;QUINTAS DEL CAMPESTRE;cobro
35189;SAN FELIX;cobro
35156;SANTA ISABEL;cobro
35217;TEJARES DE LA LOMA;cobro
35170;TORRES DEL SOL;cobro
46535;VALLARTA (LA BADEA);cobro
45641;VILLA ALEXANDRA;cobro
45671;VILLA DEL CAMPESTRE D/DAS;cobro
35183;VILLA DEL CAMPO;cobro
48778;VILLAS DEL CAMPESTRE;cobro
48775;ZONA INDUSTRIAL BALALAICA;cobro
48762;PROBLEMA DE COBRO - BAQ;cobro
25740;LA ESMERALDA;cobro
35152;SAN LUIS;cobro
35075;JARDIN;cobro
35093;LA UNIDAD;cobro
34987;ALPES;cobro
35047;EL BOSQUE (ALAMOS);cobro
35127;PINARES;cobro
45276;VILLA SANTANA;cobro
46483;NUEVO MEXICO;cobro
46514;VIA ARMENIA;cobro
35151;SAN JUDAS;cobro
35049;EL CHICO KENEDY;cobro
34981;ALAMOS;cobro
46238;20 DE JULIO;cobro
35013;CACHIPAY;cobro
35130;POBLADO;cobro
35144;SAMARIA;cobro
46479;SAMARIA 1;cobro
46480;SAMARIA 2;cobro
35176;VENECIA;cobro
35179;VILLA DEL PRADO;cobro
35270;VILLA VERDE;cobro
35222;GAVIOTAS;cobro
35237;NORMANDIA;cobro
35030;CIUDAD JARDIN;cobro
35050;EL CHICO RESTREPO;cobro
35223;VILLA COLOMBIA;cobro
35234;EL DORADO;cobro
35003;BERLIN;cobro
35028;CIRCUNVALAR;cobro
35041;COROCITO;cobro
46239;HERNANDO VELEZ;cobro
35078;KENNEDY;cobro
35235;ORMAZA CENTRO;cobro
35131;POPULAR MODELO;cobro
35272;VILLAVICENCIO;cobro
46077;VILLA CONSOTA;cobro
35269;CESAR NADER;cobro
35107;MEJIA ROBLEDO;cobro
34957;BOSTON;cobro
35025;CENTENARIO;cobro
35271;CIUDAD PEREIRA;cobro
35096;LAS GAVIOTAS;cobro
35101;LORENA;cobro
34969;PROVIDENCIA;cobro
35153;SAN NICOLAS;cobro
35128;PIZAMO-KENEDY;cobro
46495;TOKIO - VILLA SANTANA;cobro
34992;AV LAS AMERICAS;cobro
34993;AV SANTANDER;cobro
35142;EL ROCIO;cobro
35070;HAMBURGO;cobro
35190;LA VEGA;cobro
46062;LAS ANTILLAS;cobro
35102;LOS CEDROS;cobro
46081;NUEVO MILENIUM;cobro
35120;PALERMO;cobro
35125;PERLA DEL OTUN;cobro
35143;ROSALES CIRCUNVALAR;cobro
35150;SAN JOSE;cobro
35166;TANAMBÍ;cobro
35191;VILLA MERY;cobro
34956;AV SANTANDER;cobro
34999;BELALCAZAR;cobro
35260;BOSQUES DE LA SALLE;cobro
46526;BOSQUES DE SANTA ELENA (AV SUR);cobro
35008;BOSTON;cobro
35031;CIUDADELA CUBA PUEBLITO PAISA;cobro
35055;EL PIZAMO;cobro
35262;LA DULCERA;cobro
35092;LA TRINIDAD;cobro
35241;SAN ANTONIO 1;cobro
46377;SIMÓN BOLÍVAR (KENEDY);cobro
35180;YARUMITO;cobro
34984;ALFONSO LOPEZ;cobro
34996;BARAJAS;cobro
46509;GUYABAL VULLA SANTANA;cobro
35089;LA REBECA;cobro
45281;OLAYA HERRERA;cobro
46223;SAN JACINTO;cobro
35164;SINAI;cobro
45275;TULCAN 1;cobro
35171;TULCAN II;cobro
35224;URB. ANTILLAS;cobro
46063;VILLA NOHEMI;cobro
25700;ALBANIA;cobro
25699;ALTO TABLAZO;cobro
46095;AQUILINO VILLEGAS;cobro
25499;BAJO TABLAZO;cobro
25507;BODEGAS PARQUE CENTRO;cobro
25685;BOSQUES;cobro
25625;CERROS DE LA ALHAMBRA;cobro
25530;ESTACION URIBE;cobro
25636;GALLINAZO;cobro
25638;GRANJAS DE ESTAMBUL;cobro
25635;JESUS DE LA BUENA ESPERANZA;cobro
25632;LA CASTELLANA;cobro
25618;LA PÀLMA;cobro
25692;LA UNION;cobro
25690;LAS PALMAS;cobro
25612;MONTANA BAJA;cobro
25603;MORROGACHO;cobro
25645;NIÑO JESUS DE PRAGA;cobro
25604;OLAYA;cobro
25693;PORTAL DE LA HALAMBRA;cobro
25585;SAN VICENTE;cobro
25696;VILLA JARDIN;cobro
25598;VILLA KEMPIS;cobro
25670;VILLA QUEMPIS;cobro
25606;PORTAL DE ALCAZARES;cobro
25602;TOPACIO;cobro
25633;MONTANA;cobro
25605;BELLAS ARTES;cobro
25639;LA LINDA;cobro
25678;20 DE JULIO;cobro
25630;EL CARMEN;cobro
25616;TERRAZAS DE CAMPOHERMOSO;cobro
25542;LA FLORIDA;cobro
25677;SAN MARCEL;cobro
25572;SAN ANTONIO;cobro
25684;BOSQUES DE LA ENEA;cobro
25494;LA ENEA;cobro
25513;LUSITANIA;cobro
25628;LUSITANIA ALTA;cobro
26268;LOS JOBOS;cobro
13585;MARCO FIDEL SUAREZ;cobro
25905;ALTOS DE CAMPESTRE;cobro
26041;CABECERAII;cobro
26047;TERRAZAS DE BELLAVISTA;cobro
25597;ASTURIAS;cobro
25587;CENTENARIO;cobro
25594;EL PEÑON;cobro
25559;ESTAMBUL;cobro
25590;NOGALES;cobro
25563;PANORAMA;cobro
25595;ARENILLO;cobro
25526;LOS ALCAZARES;cobro
25593;NUEVO HORIZONTE;cobro
25596;QUINTAHISPANIA;cobro
25654;AMERICAS (AGUSTINOS);cobro
25571;CAMPO HERMOSO;cobro
25505;CENTRO;cobro
25522;VILLA PILAR;cobro
25527;LOS AGUSTINOS;cobro
25504;CHIPRE;cobro
25601;LA FRANCIA;cobro
25523;EL BOSQUE;cobro
25611;ALFERES REAL;cobro
25691;ALTO PERCIA;cobro
25683;ALTO PRADO;cobro
25565;ARRAYANES;cobro
25579;BAJO PERSIA;cobro
25519;BAJO PRADO;cobro
25672;CAMINO DEL PALMAR;cobro
25580;CAMPOAMOR;cobro
25615;EL NEVADO;cobro
25567;EL PALMAR;cobro
25509;EL PARAISO;cobro
25498;EUCALIPTUS;cobro
25642;GONZALEZ;cobro
25558;GUAMAL;cobro
25560;ISABELA;cobro
25566;LA FUENTE;cobro
25547;LINARES;cobro
25703;PERSIA;cobro
25568;PRADO;cobro
25573;PRADO ALTO;cobro
25575;PRADO MEDIO;cobro
25496;SAN JOAQUÍN;cobro
25512;SANTOS;cobro
25564;URBANIZACION GALICIA;cobro
25553;VILLACARMENZA;cobro
